Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_Y_ED50,Coordenada_UTM_X_ED50,Longitud_WGS84,Latitud_WGS84
2025S003737,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,47,Divendres,2025,6,Juny,27,19,Tarda,,,1,,1,3,429119.639,4581196.167,2.15123089,41.37731816
2025S003738,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,82-84,Divendres,2025,6,Juny,27,16,Tarda,,,1,,1,2,428371.471,4578799.684,2.14256786,41.35566755
2025S003739,4,Les Corts,19,les Corts,144601,Diagonal,,Divendres,2025,6,Juny,27,20,Tarda,,,1,,1,2,427206.997,4582445.169,2.12821035,41.38839659
2025S003740,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K81,Dissabte,2025,6,Juny,28,13,Matí,,,1,,1,2,426829.815,4584695.734,2.12342731,41.40863222
2025S003741,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,,Dimecres,2025,6,Juny,25,18,Tarda,,,1,,1,2,429173.978,4582876.378,2.15168413,41.39245603
2025S003742,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,,Dimecres,2025,6,Juny,25,19,Tarda,,,3,,3,3,430411.157,4583904.052,2.16636306,41.40182002
2025S003743,7,Horta-Guinardó,37,el Carmel,055002,Calderón de la Barca,112-114,Dissabte,2025,6,Juny,28,17,Tarda,,,2,,2,14,429651.223,4585898.264,2.15704070,41.41971498
2025S003744,2,Eixample,9,la Nova Esquerra de l'Eixample,040300,Berlín,,Dissabte,2025,6,Juny,28,15,Tarda,,,1,,1,2,428408.372,4582110.786,2.14261778,41.38549280
2025S003745,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,228,Dissabte,2025,6,Juny,28,13,Matí,,,1,,1,2,428852.953,4584342.968,2.14767213,41.40563671
2025S003746,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),E6,Dissabte,2025,6,Juny,28,21,Tarda,,,1,,1,2,427869.956,4585406.474,2.13578598,41.41512763
2025S003747,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,276,Dissabte,2025,6,Juny,28,15,Tarda,,,1,,1,2,430252.303,4582787.353,2.16459154,41.39174850
2025S003748,8,Nou Barris,50,les Roquetes,140804,Garigliano,18-20,Dissabte,2025,6,Juny,28,20,Tarda,Transitar a peu per la calçada,,,1,1,1,430931.507,4588790.895,2.17202904,41.44587898
2025S003749,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Dissabte,2025,6,Juny,28,19,Tarda,,,1,,1,2,429106.161,4583595.496,2.15078877,41.39892689
2025S003750,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,,Divendres,2025,6,Juny,27,22,Nit,,,1,,1,2,429928.153,4581911.435,2.16081601,41.38383120
2025S003751,9,Sant Andreu,60,Sant Andreu,322007,Segre,18-22,Dissabte,2025,6,Juny,28,17,Tarda,,,,,,1,432554.459,4587590.949,2.19159019,41.43520954
2025S003752,2,Eixample,7,la Dreta de l'Eixample,286504,Roger de Flor,178,Dissabte,2025,6,Juny,28,14,Tarda,,,1,,1,2,431024.845,4583485.505,2.17375178,41.39810321
2025S003753,3,Sants-Montjuïc,18,Sants,231502,Numància,1,Dissabte,2025,6,Juny,28,16,Tarda,,,2,,2,2,428296.484,4581597.989,2.14134042,41.38086425
2025S003754,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,,Dissabte,2025,6,Juny,28,15,Tarda,,,1,,1,2,429173.978,4582876.378,2.15168413,41.39245603
2025S003755,10,Sant Martí,64,el Camp de l'Arpa del Clot,346402,Trinxant,63,Dijous,2025,6,Juny,26,15,Tarda,,,1,,1,3,431977.295,4585343.583,2.18493550,41.41491954
2025S003756,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta,44,Diumenge,2025,6,Juny,29,5,Nit,,,,1,1,1,433034.119,4582113.594,2.19793744,41.38591668
2025S003757,8,Nou Barris,52,la Prosperitat,120807,Favència,,Diumenge,2025,6,Juny,29,8,Matí,,,1,,1,2,431563.435,4588806.197,2.17959162,41.44607095
2025S003758,7,Horta-Guinardó,43,Horta,700651,Estatut de Catalunya,,Diumenge,2025,6,Juny,29,9,Matí,,,1,,1,2,429390.381,4587655.801,2.15371426,41.43552152
2025S003759,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,,Diumenge,2025,6,Juny,29,10,Matí,,,1,,1,2,427815.426,4583480.388,2.13536342,41.39777526
2025S003760,7,Horta-Guinardó,36,la Font d'en Fargues,220404,Montserrat de Casanovas,100,Diumenge,2025,6,Juny,29,11,Matí,,,,,,1,430274.074,4586332.392,2.16444325,41.42367933
2025S003761,3,Sants-Montjuïc,13,la Marina de Port,212406,Mineria,16,Dijous,2025,6,Juny,26,19,Tarda,,,1,,1,2,427976.224,4579766.818,2.13772837,41.36434292
2025S003762,7,Horta-Guinardó,37,el Carmel,055002,Calderón de la Barca,91,Diumenge,2025,6,Juny,29,12,Matí,,,1,,1,1,429637.589,4586004.206,2.15686524,41.42066796
2025S003763,9,Sant Andreu,63,Navas,086108,Concepción Arenal,41,Diumenge,2025,6,Juny,29,10,Matí,,,,,,2,431886.470,4585969.300,2.18377833,41.42054748
2025S003764,9,Sant Andreu,63,Navas,194406,Maragall,88,Diumenge,2025,6,Juny,29,14,Tarda,,,1,,1,1,431638.814,4585804.307,2.18083364,41.41904040
2025S003765,8,Nou Barris,47,Can Peguera,115104,Espinauga,,Dilluns,2025,6,Juny,30,6,Matí,,,1,,1,2,430514.226,4587579.810,2.16717347,41.43493518
2025S003766,2,Eixample,9,la Nova Esquerra de l'Eixample,090502,Còrsega,,Dissabte,2025,6,Juny,28,20,Tarda,,,1,,1,2,428693.010,4582218.513,2.14600908,41.38648835
2025S003767,2,Eixample,5,el Fort Pienc,018505,Aragó,412,Diumenge,2025,6,Juny,29,14,Tarda,,,1,,1,2,431105.591,4583623.325,2.17470192,41.39935143
2025S003768,2,Eixample,9,la Nova Esquerra de l'Eixample,191204,Mallorca,,Diumenge,2025,6,Juny,29,15,Tarda,,,1,,1,2,428879.489,4581838.147,2.14828391,41.38307905
2025S003769,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198203,Marquès de l'Argentera,2,Dissabte,2025,6,Juny,28,19,Tarda,,,1,,1,1,431887.264,4581842.360,2.18425244,41.38337741
2025S003770,7,Horta-Guinardó,36,la Font d'en Fargues,185700,Llobregós,39,Dissabte,2025,6,Juny,28,19,Tarda,,,1,,1,2,429948.779,4586641.753,2.16051489,41.42643732
2025S003771,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,,Diumenge,2025,6,Juny,29,22,Nit,,,1,,1,3,431842.113,4584552.399,2.18340729,41.40778213
2025S003772,2,Eixample,7,la Dreta de l'Eixample,225500,Nàpols,257-259,Dissabte,2025,6,Juny,28,13,Matí,,,1,,1,2,430734.557,4583942.179,2.17022724,41.40219136
2025S003773,9,Sant Andreu,57,la Trinitat Vella,701265,Litoral (Besòs),K1,Dilluns,2025,6,Juny,30,8,Matí,,,1,,1,3,433072.086,4589234.165,2.19760315,41.45005279
2025S003774,5,Sarrià-Sant Gervasi,24,les Tres Torres,051500,Buïgas,22,Dilluns,2025,6,Juny,30,8,Matí,,,1,,1,2,427480.701,4583046.439,2.13141169,41.39383672
2025S003775,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,,Dilluns,2025,6,Juny,30,11,Matí,,,1,,1,2,433092.709,4584796.525,2.19834150,41.41008604
2025S003776,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,124,Dilluns,2025,6,Juny,30,10,Matí,,,1,,1,1,429360.556,4583865.002,2.15380027,41.40137664
2025S003777,2,Eixample,10,Sant Antoni,054509,Calàbria,83-85,Divendres,2025,6,Juny,27,13,Matí,,,1,,1,1,429527.519,4581351.731,2.15609004,41.37875512
2025S003778,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701705,Tallers Ferroviaris,1,Dilluns,2025,6,Juny,30,9,Matí,,,2,,2,2,426159.362,4577236.123,2.11631572,41.34138522
2025S003779,6,Gràcia,28,Vallcarca i els Penitents,279600,República Argentina,238-240,Dijous,2025,6,Juny,26,14,Tarda,,,1,,1,2,428205.008,4585129.641,2.13982757,41.41266432
2025S003780,4,Les Corts,20,la Maternitat i Sant Ramon,244300,Pius XII,4,Dijous,2025,6,Juny,26,13,Matí,,,2,,2,1,426778.032,4582242.133,2.12310470,41.38652897
2025S003781,3,Sants-Montjuïc,18,Sants,040300,Berlín,,Dilluns,2025,6,Juny,30,8,Matí,,,1,,1,2,428217.263,4581940.169,2.14035253,41.38393908
2025S003782,5,Sarrià-Sant Gervasi,24,les Tres Torres,211505,Milanesat,5,Dilluns,2025,6,Juny,30,14,Tarda,,,,,,1,427187.165,4583362.554,2.12786282,41.39665731
2025S003783,9,Sant Andreu,61,la Sagrera,292507,Gran de la Sagrera,87,Dijous,2025,6,Juny,26,17,Tarda,,,1,,1,1,432495.228,4586217.013,2.19103481,41.42282997
2025S003784,9,Sant Andreu,61,la Sagrera,121402,Felip II,,Dilluns,2025,6,Juny,30,16,Tarda,,,1,,1,2,432046.363,4586051.663,2.18568228,41.42130285
2025S003785,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,,Dilluns,2025,6,Juny,30,18,Tarda,,,1,,1,2,431805.988,4582306.491,2.18322821,41.38755082
2025S003786,9,Sant Andreu,57,la Trinitat Vella,701502,B-20 (Besòs),K158,Dilluns,2025,6,Juny,30,9,Matí,,,1,,1,2,432517.747,4588903.871,2.19100408,41.44703151
2025S003787,3,Sants-Montjuïc,11,el Poble Sec,086902,Nou de la Rambla,,Dilluns,2025,6,Juny,30,16,Tarda,,,1,,1,2,430613.519,4580823.873,2.16913674,41.37409528
2025S003788,10,Sant Martí,64,el Camp de l'Arpa del Clot,346402,Trinxant,,Dilluns,2025,6,Juny,30,10,Matí,,,1,,1,2,431814.342,4585524.392,2.18296545,41.41653422
2025S003789,8,Nou Barris,44,Vilapicina i la Torre Llobeta,121402,Felip II,,Dilluns,2025,6,Juny,30,11,Matí,,,3,,3,2,431347.034,4586778.609,2.17723173,41.42779071
2025S003790,10,Sant Martí,71,Provençals del Poblenou,342503,Treball,,Dilluns,2025,6,Juny,30,23,Nit,,,,,,4,433939.823,4584884.362,2.20846654,41.41094728
2025S003791,3,Sants-Montjuïc,17,Sants - Badal,059105,Canalejas,,Dimarts,2025,7,Juliol,1,1,Nit,,,2,,2,2,427216.265,4580639.802,2.12853813,41.37213718
2025S003792,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs),K95,Dilluns,2025,6,Juny,30,16,Tarda,,,,1,1,3,432285.574,4581840.350,2.18901597,41.38339295
2025S003793,8,Nou Barris,45,Porta,355709,Vèlia,,Dilluns,2025,6,Juny,30,16,Tarda,,,1,,1,1,431649.430,4587045.012,2.18082034,41.43021591
2025S003794,3,Sants-Montjuïc,12,la Marina del Prat Vermell,370203,Número 3 Zona Franca,,Dilluns,2025,6,Juny,30,15,Tarda,,,,,,2,427468.977,4576549.070,2.13204889,41.33531617
2025S003795,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,,Dilluns,2025,6,Juny,30,9,Matí,,,1,,1,2,430022.751,4582583.058,2.16186966,41.38988853
2025S003796,7,Horta-Guinardó,36,la Font d'en Fargues,185507,Llobet i Vall-llosera,44-48,Dilluns,2025,6,Juny,30,8,Matí,,,,,,3,430753.375,4586239.711,2.17018924,41.42288607
2025S003797,9,Sant Andreu,60,Sant Andreu,701502,B-20 (Besòs),K160,Dilluns,2025,6,Juny,30,18,Tarda,,,2,,2,2,432720.038,4588904.372,2.19342553,41.44705300
2025S003798,9,Sant Andreu,58,Baró de Viver,335508,Tiana,,Dilluns,2025,6,Juny,30,14,Tarda,,,1,,1,2,433335.690,4588982.024,2.20078662,41.44780379
2025S003799,8,Nou Barris,53,la Trinitat Nova,120807,Favència,,Dilluns,2025,6,Juny,30,10,Matí,,,1,,1,2,431859.591,4588859.600,2.18313066,41.44657714
2025S003800,1,Ciutat Vella,3,la Barceloneta,700813,Doctor Aiguader,22-24,Dilluns,2025,6,Juny,30,13,Matí,,,2,,2,3,432221.285,4581771.822,2.18825481,41.38277032
2025S003801,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,,Dilluns,2025,6,Juny,30,14,Tarda,,,1,,1,2,428675.405,4581275.466,2.14590961,41.37799310
2025S003802,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,200,Dilluns,2025,6,Juny,30,19,Tarda,,,2,,2,3,428623.346,4584320.928,2.14492800,41.40541784
2025S003803,8,Nou Barris,44,Vilapicina i la Torre Llobeta,024304,Arnau d'Oms,,Dimarts,2025,6,Juny,24,14,Tarda,,,,,,1,431353.650,4586877.331,2.17729969,41.42868043
2025S003804,8,Nou Barris,45,Porta,356905,Verdum,,Dilluns,2025,6,Juny,30,17,Tarda,,,1,,1,2,431057.484,4587824.659,2.17364734,41.43718729
2025S003805,9,Sant Andreu,63,Navas,194406,Maragall,94-96,Dilluns,2025,6,Juny,30,19,Tarda,,,2,,2,2,431644.693,4585837.251,2.18090025,41.41933762
2025S003806,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2070,Dimarts,2025,7,Juliol,1,15,Tarda,,,,1,1,2,433010.802,4584901.860,2.19734991,41.41102794
2025S003807,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,701414,C-31,K2060,Dimarts,2025,7,Juliol,1,16,Tarda,,,,1,1,2,432294.332,4584205.804,2.18885609,41.40469869
2025S003808,8,Nou Barris,52,la Prosperitat,187750,Maestrat,,Dimarts,2025,7,Juliol,1,15,Tarda,,,,,,1,431416.018,4588248.131,2.17789039,41.44103207
2025S003809,6,Gràcia,28,Vallcarca i els Penitents,355505,Velázquez,,Dimarts,2025,7,Juliol,1,18,Tarda,,,1,,1,2,428951.810,4584623.713,2.14882176,41.40817402
2025S003810,5,Sarrià-Sant Gervasi,24,les Tres Torres,139805,Ganduxer,,Dimarts,2025,7,Juliol,1,19,Tarda,,,3,,3,2,427424.032,4584165.910,2.13059963,41.40391422
2025S003811,2,Eixample,8,l'Antiga Esquerra de l'Eixample,070607,Casanova,,Dimarts,2025,7,Juliol,1,18,Tarda,,,4,,4,2,429361.225,4582493.597,2.15396834,41.38902493
2025S003812,9,Sant Andreu,62,el Congrés i els Indians,088704,Congrés Eucarístic,,Dimarts,2025,7,Juliol,1,11,Matí,,,,,,1,431624.307,4586491.289,2.18058233,41.42522659
2025S003813,5,Sarrià-Sant Gervasi,24,les Tres Torres,700785,Can Ràbia,,Dimarts,2025,7,Juliol,1,18,Tarda,,,1,,1,2,427711.675,4583017.054,2.13417777,41.39359287
2025S003814,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,,Dimarts,2025,7,Juliol,1,17,Tarda,,,1,,1,2,429737.738,4581724.845,2.15856052,41.38213403
2025S003815,10,Sant Martí,67,la Vila Olímpica del Poblenou,700884,Voluntaris Olímpics,,Dimecres,2025,7,Juliol,2,0,Nit,,,1,,1,2,432869.806,4582348.982,2.19594629,41.38802306
2025S003816,9,Sant Andreu,59,el Bon Pastor,701498,B-10 (Besòs),K13,Dimecres,2025,7,Juliol,2,1,Nit,,,1,,1,2,433851.830,4588380.506,2.20703106,41.44242883
2025S003817,10,Sant Martí,71,Provençals del Poblenou,030409,Bac de Roda,,Dimarts,2025,7,Juliol,1,8,Matí,,,1,,1,2,433470.105,4584602.064,2.20287794,41.40836593
2025S003818,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,,Dimecres,2025,7,Juliol,2,9,Matí,,,2,,2,3,431955.394,4587752.152,2.18440225,41.43661088
2025S003819,2,Eixample,9,la Nova Esquerra de l'Eixample,054509,Calàbria,169,Dimarts,2025,7,Juliol,1,16,Tarda,,,1,,1,2,429115.608,4581773.263,2.15111516,41.38251551
2025S003820,9,Sant Andreu,57,la Trinitat Vella,701501,B-20 (Llobregat),K165,Dimarts,2025,7,Juliol,1,14,Tarda,,,1,,1,2,432838.987,4589349.786,2.19479985,41.45107466
2025S003821,7,Horta-Guinardó,43,Horta,241007,Palafox,,Dilluns,2025,6,Juny,30,21,Tarda,,,1,,1,2,429762.067,4587289.556,2.15820528,41.43225551
2025S003822,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,806-812,Divendres,2025,6,Juny,6,13,Matí,,,1,,1,2,431830.178,4583734.579,2.18335667,41.40041526
2025S003823,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,,Dilluns,2025,6,Juny,30,19,Tarda,,,1,,1,2,429554.338,4583063.602,2.15621157,41.39417572
2025S003824,4,Les Corts,21,Pedralbes,701502,B-20 (Besòs),K57,Dimarts,2025,7,Juliol,1,16,Tarda,,,1,,1,2,425538.855,4582732.911,2.10822487,41.39083538
2025S003825,1,Ciutat Vella,1,el Raval,308301,Sant Oleguer,,Dilluns,2025,6,Juny,30,9,Matí,,,,1,1,1,430735.736,4581224.213,2.17055232,41.37771156
2025S003826,6,Gràcia,30,la Salut,344000,Dalt,,Dimarts,2025,7,Juliol,1,15,Tarda,,,1,,1,2,429556.491,4584841.333,2.15603034,41.41018730
2025S003827,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2080,Dimarts,2025,7,Juliol,1,17,Tarda,,,,,,3,433723.918,4585600.717,2.20580495,41.41738151
2025S003828,10,Sant Martí,68,el Poblenou,181608,Roc Boronat,,Dimarts,2025,7,Juliol,1,15,Tarda,,,1,,1,4,433362.097,4583372.309,2.20172125,41.39728089
2025S003829,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Besòs),K70,Dimarts,2025,7,Juliol,1,13,Matí,,,1,,1,2,426062.630,4583917.332,2.11434447,41.40155128
2025S003830,10,Sant Martí,65,el Clot,700174,Clot,0,Dilluns,2025,6,Juny,30,20,Tarda,,,1,,1,1,432451.103,4584604.579,2.19068696,41.40830355
2025S003831,7,Horta-Guinardó,33,el Baix Guinardó,152905,Guinardó,31,Dilluns,2025,6,Juny,30,15,Tarda,,,1,,1,2,430217.868,4585050.854,2.16391861,41.41213210
2025S003832,4,Les Corts,19,les Corts,701434,Mig (Descendent),0,Dimarts,2025,7,Juliol,1,8,Matí,,,1,,1,2,427183.332,4581831.130,2.12800116,41.38286404
2025S003833,9,Sant Andreu,63,Navas,233701,Olesa,,Dimarts,2025,7,Juliol,1,13,Matí,,,1,,1,2,431950.934,4586153.398,2.18452894,41.42221106
2025S003834,1,Ciutat Vella,3,la Barceloneta,700813,Doctor Aiguader,10-12,Dimecres,2025,7,Juliol,2,17,Tarda,,,1,,1,2,432169.828,4581741.289,2.18764288,41.38249097
2025S003835,4,Les Corts,21,Pedralbes,701502,B-20 (Besòs),K55,Dimecres,2025,7,Juliol,2,16,Tarda,,,1,,1,2,425462.153,4582543.105,2.10733090,41.38911877
2025S003836,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,249,Dimecres,2025,7,Juliol,2,19,Tarda,,,1,,1,2,430278.462,4582476.556,2.16494020,41.38895152
2025S003837,3,Sants-Montjuïc,15,Hostafrancs,089004,Consell de Cent,,Dimecres,2025,7,Juliol,2,15,Tarda,,,1,,1,1,428677.291,4581119.707,2.14595050,41.37659040
2025S003838,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,030500,Badajoz,,Dimecres,2025,7,Juliol,2,20,Tarda,,,1,,1,2,432609.473,4583758.694,2.19267583,41.40069819
2025S003839,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2066,Dimecres,2025,7,Juliol,2,16,Tarda,,,1,,1,2,432719.586,4584620.759,2.19389712,41.40847180
2025S003840,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimecres,2025,7,Juliol,2,0,Nit,,,1,,1,2,432131.070,4584631.661,2.18685526,41.40852049
2025S003841,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,407,Dimecres,2025,7,Juliol,2,15,Tarda,,,1,,1,2,429519.593,4583193.754,2.15578084,41.39534491
2025S003842,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,602,Dimecres,2025,7,Juliol,2,23,Nit,,,2,,2,2,428478.785,4582928.275,2.14336327,41.39286189
2025S003843,9,Sant Andreu,59,el Bon Pastor,134109,Celestí Boada Salvador,,Dijous,2025,7,Juliol,3,2,Nit,,,1,,1,1,433566.983,4588074.633,2.20365519,41.43965039
2025S003844,7,Horta-Guinardó,43,Horta,701501,B-20 (Llobregat),K131,Dimecres,2025,7,Juliol,2,8,Matí,,,3,,3,3,429982.876,4588112.396,2.16075245,41.43968579
2025S003845,2,Eixample,9,la Nova Esquerra de l'Eixample,018505,Aragó,1-5,Dijous,2025,7,Juliol,3,7,Matí,Altres,,,1,1,1,428693.967,4581310.695,2.14612743,41.37831204
2025S003846,10,Sant Martí,71,Provençals del Poblenou,030409,Bac de Roda,,Dimarts,2025,7,Juliol,1,9,Matí,,,1,,1,1,433081.865,4584996.687,2.19818961,41.41188794
2025S003847,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,320-322,Divendres,2025,6,Juny,27,8,Matí,,,,1,1,1,427013.002,4583581.839,2.12575320,41.39861651
2025S003848,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,,Dimecres,2025,7,Juliol,2,8,Matí,,,1,,1,2,430880.868,4583424.288,2.17203660,41.39753948
2025S003849,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,179-181,Dimarts,2025,7,Juliol,1,12,Matí,,,1,,1,2,429220.555,4582938.214,2.15223398,41.39301707
2025S003850,1,Ciutat Vella,2,el Barri Gòtic,082901,Colom,10,Dijous,2025,7,Juliol,3,8,Matí,,,1,,1,1,431592.217,4581479.181,2.18076507,41.38008130
2025S003851,8,Nou Barris,45,Porta,256401,Pintor Alsamora,2,Dimarts,2025,7,Juliol,1,10,Matí,,,1,,1,2,431788.195,4587509.782,2.18242850,41.43441374
2025S003852,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,587-589,Dijous,2025,7,Juliol,3,11,Matí,Creuar per fora pas de vianants,,1,1,2,1,430335.303,4582343.663,2.16563530,41.38775952
2025S003853,6,Gràcia,30,la Salut,344000,Dalt,,Dimarts,2025,7,Juliol,1,9,Matí,,,1,,1,2,429688.642,4584955.161,2.15759811,41.41122408
2025S003854,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dimecres,2025,7,Juliol,2,19,Tarda,,,1,,1,2,432131.070,4584631.661,2.18685526,41.40852049
2025S003855,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",184606,Llauder,,Dimecres,2025,7,Juliol,2,18,Tarda,,,1,,1,2,431747.763,4581667.847,2.18260385,41.38179378
2025S003856,10,Sant Martí,67,la Vila Olímpica del Poblenou,110009,Ramon Turró,,Dimecres,2025,7,Juliol,2,14,Tarda,,,1,,1,2,432891.834,4583103.206,2.19612612,41.39481801
2025S003857,10,Sant Martí,72,Sant Martí de Provençals,158504,Huelva,,Dimecres,2025,7,Juliol,2,21,Tarda,,,1,,1,2,432842.524,4585531.471,2.19526673,41.41668461
2025S003858,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),K145,Dimecres,2025,7,Juliol,2,17,Tarda,,,2,,2,2,429180.710,4578306.438,2.15229875,41.35129663
2025S003859,2,Eixample,7,la Dreta de l'Eixample,350308,València,281,Dimarts,2025,7,Juliol,1,8,Matí,,,1,,1,2,430367.305,4583125.563,2.16592808,41.39480462
2025S003860,4,Les Corts,21,Pedralbes,144601,Diagonal,,Dimecres,2025,7,Juliol,2,21,Tarda,,,1,,1,2,425419.340,4581867.111,2.10690213,41.38302643
2025S003861,3,Sants-Montjuïc,18,Sants,187207,Madrid,156-158,Dimecres,2025,7,Juliol,2,18,Tarda,,,1,,1,2,427427.451,4581527.461,2.13095685,41.38015108
2025S003862,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,417,Dimecres,2025,7,Juliol,2,21,Tarda,,,1,,1,2,429196.860,4581230.587,2.15215025,41.37763497
2025S003863,7,Horta-Guinardó,40,Montbau,701502,B-20 (Besòs),K108,Dimecres,2025,7,Juliol,2,19,Tarda,,,1,,1,1,428474.914,4586649.835,2.14287685,41.42638016
2025S003864,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,,Dimarts,2025,7,Juliol,1,12,Matí,,,2,,2,3,429640.111,4582207.726,2.15733695,41.38647464
2025S003865,6,Gràcia,30,la Salut,344000,Dalt,9,Dimecres,2025,7,Juliol,2,10,Matí,,,1,,1,2,429152.456,4584634.319,2.15122088,41.40828727
2025S003866,3,Sants-Montjuïc,13,la Marina de Port,169409,Corts Catalanes,,Dijous,2025,7,Juliol,3,17,Tarda,Desobeir el senyal del semàfor,,,1,1,2,427640.499,4579673.377,2.13372588,41.36347121
2025S003867,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,93,Dimecres,2025,7,Juliol,2,23,Nit,,,1,,1,2,428874.557,4581023.674,2.14832057,41.37574293
2025S003868,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,,Dissabte,2025,6,Juny,28,10,Matí,,,2,,2,2,429965.341,4582901.035,2.16114626,41.39274745
2025S003869,2,Eixample,5,el Fort Pienc,286504,Roger de Flor,,Dijous,2025,7,Juliol,3,14,Tarda,,,1,,1,2,431558.693,4582921.934,2.18020110,41.39307293
2025S003870,5,Sarrià-Sant Gervasi,23,Sarrià,701502,B-20 (Besòs),K74,Dijous,2025,7,Juliol,3,17,Tarda,,,1,,1,2,426324.823,4584220.751,2.11744385,41.40430811
2025S003871,1,Ciutat Vella,1,el Raval,700025,Josep Carner,27,Dijous,2025,7,Juliol,3,17,Tarda,,,1,,1,2,431292.130,4580896.397,2.17724269,41.37480675
2025S003872,1,Ciutat Vella,1,el Raval,701349,Drassanes,1,Dijous,2025,7,Juliol,3,18,Tarda,,,1,,1,2,431213.914,4580892.215,2.17630792,41.37476239
2025S003873,2,Eixample,7,la Dreta de l'Eixample,049509,Bruc,56,Dimecres,2025,7,Juliol,2,16,Tarda,,,2,,2,1,430839.640,4582909.426,2.17160229,41.39289872
2025S003874,5,Sarrià-Sant Gervasi,23,Sarrià,037350,J. V. FOIX,74,Dijous,2025,7,Juliol,3,14,Tarda,,,1,,1,2,426540.372,4583301.192,2.12013397,41.39604578
2025S003875,4,Les Corts,20,la Maternitat i Sant Ramon,100708,Arístides Maillol,,Dijous,2025,7,Juliol,3,14,Tarda,,,1,,1,1,426465.557,4581445.064,2.11946454,41.37932158
2025S003876,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,8,Dijous,2025,7,Juliol,3,19,Tarda,,,1,,1,2,429093.632,4584458.531,2.15053777,41.40669882
2025S003877,10,Sant Martí,71,Provençals del Poblenou,030409,Bac de Roda,,Divendres,2025,7,Juliol,4,2,Nit,,,,,,1,433470.105,4584602.064,2.20287794,41.40836593
2025S003878,1,Ciutat Vella,1,el Raval,250904,Pelai,,Divendres,2025,7,Juliol,4,4,Nit,,,,,,2,430506.270,4582109.552,2.16770684,41.38566575
