numero_expedient,codi_districte,nom_districte,nom_barri,nom_carrer,nk_any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_dia_setmana,descripcio_torn,descripcio_causa_vianant,numero_morts,numero_lesionats_lleus,numero_lesionats_greus,numero_victimes,numero_vehicles_implicats,longitud,latitud,fichero_origen,es_causa_vianant,fecha,dia_semana,fin_de_semana,franja_horaria,total_lesionados,gravedad,accidente_con_victimas
2021S001983,9,Sant Andreu,el Bon Pastor,Avançada,2021,4,Abril,16,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,4,2.209712966,41.434409822,2021_accidents_gu_bcn.csv,FALSE,2021-04-16,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S003360,9,Sant Andreu,Sant Andreu,Meridiana,2021,6,Juny,19,9,Dissabte,Matí,No és causa del vianant,0,3,0,3,2,2.187061884,41.443489888,2021_accidents_gu_bcn.csv,FALSE,2021-06-19,sábado,Fin de semana,Manana (06-12h),3,Leve,TRUE
2021S001852,9,Sant Andreu,Sant Andreu,Mossèn Clapés,2021,4,Abril,10,16,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.187661458,41.442158406,2021_accidents_gu_bcn.csv,FALSE,2021-04-10,sábado,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S001636,9,Sant Andreu,Sant Andreu,Doctor Santponç,2021,3,Març,29,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.1938034,41.431911823,2021_accidents_gu_bcn.csv,FALSE,2021-03-29,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S000911,9,Sant Andreu,Sant Andreu,Torras i Bages,2021,2,Febrer,22,11,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.19125276,41.438684836,2021_accidents_gu_bcn.csv,FALSE,2021-02-22,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S000029,9,Sant Andreu,Sant Andreu,Sant Adrià,2021,1,Gener,3,15,Diumenge,Tarda,No és causa del vianant,0,1,0,1,1,2.193463702,41.434584749,2021_accidents_gu_bcn.csv,FALSE,2021-01-03,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S002771,9,Sant Andreu,Navas,Maragall,2021,5,Maig,26,19,Dimecres,Tarda,No és causa del vianant,0,1,0,1,2,2.18053706,41.416229476,2021_accidents_gu_bcn.csv,FALSE,2021-05-26,miércoles,Laborable,Noche (18-24h),1,Leve,TRUE
2021S006308,9,Sant Andreu,Navas,Maragall,2021,11,Novembre,5,18,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.180593521,41.416907331,2021_accidents_gu_bcn.csv,FALSE,2021-11-05,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S002015,9,Sant Andreu,Navas,Meridiana,2021,4,Abril,18,15,Diumenge,Tarda,No és causa del vianant,0,1,0,1,2,2.18722934,41.416016414,2021_accidents_gu_bcn.csv,FALSE,2021-04-18,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S000913,9,Sant Andreu,Navas,Meridiana,2021,2,Febrer,22,13,Dilluns,Matí,No és causa del vianant,0,0,0,0,1,2.187221954,41.417310557,2021_accidents_gu_bcn.csv,FALSE,2021-02-22,lunes,Laborable,Tarde (12-18h),0,Leve,FALSE
2021S000412,9,Sant Andreu,Sant Andreu,Meridiana,2021,1,Gener,26,22,Dimarts,Nit,No és causa del vianant,0,2,0,2,1,2.186735958,41.442469565,2021_accidents_gu_bcn.csv,FALSE,2021-01-26,martes,Laborable,Noche (18-24h),2,Leve,TRUE
2021S005999,9,Sant Andreu,el Congrés i els Indians,Maragall,2021,10,Octubre,24,2,Diumenge,Nit,No és causa del vianant,0,1,0,1,2,2.179470483,41.421999998,2021_accidents_gu_bcn.csv,FALSE,2021-10-24,domingo,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2021S004760,9,Sant Andreu,el Congrés i els Indians,Ramon Albó,2021,8,Agost,29,12,Diumenge,Matí,No és causa del vianant,0,1,0,1,2,2.177511941,41.424157455,2021_accidents_gu_bcn.csv,FALSE,2021-08-29,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S001251,9,Sant Andreu,el Congrés i els Indians,Pinar del Río,2021,3,Març,11,21,Dijous,Tarda,No és causa del vianant,0,2,0,2,2,2.18011338,41.422644648,2021_accidents_gu_bcn.csv,FALSE,2021-03-11,jueves,Laborable,Noche (18-24h),2,Leve,TRUE
2021S005127,9,Sant Andreu,la Sagrera,Felip II,2021,9,Setembre,16,9,Dijous,Matí,No és causa del vianant,0,1,0,1,3,2.187384838,41.420238597,2021_accidents_gu_bcn.csv,FALSE,2021-09-16,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2021S004042,9,Sant Andreu,el Bon Pastor,Enric Sanchis,2021,7,Juliol,11,1,Diumenge,Nit,No és causa del vianant,0,0,0,0,2,2.205101124,41.435341873,2021_accidents_gu_bcn.csv,FALSE,2021-07-11,domingo,Fin de semana,Madrugada (00-06h),0,Leve,FALSE
2021S005928,9,Sant Andreu,el Bon Pastor,Enric Sanchis,2021,10,Octubre,21,18,Dijous,Tarda,No és causa del vianant,0,1,0,1,2,2.205101124,41.435341873,2021_accidents_gu_bcn.csv,FALSE,2021-10-21,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2021S003874,9,Sant Andreu,el Bon Pastor,Litoral (Llobregat),2021,7,Juliol,12,14,Dilluns,Tarda,No és causa del vianant,0,1,0,1,4,2.208469185,41.438063081,2021_accidents_gu_bcn.csv,FALSE,2021-07-12,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S003665,9,Sant Andreu,el Bon Pastor,Litoral (Llobregat),2021,7,Juliol,2,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.208469185,41.438063081,2021_accidents_gu_bcn.csv,FALSE,2021-07-02,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S004458,9,Sant Andreu,Sant Andreu,Fabra i Puig,2021,8,Agost,9,14,Dilluns,Tarda,No és causa del vianant,0,1,0,1,1,2.188756024,41.430241245,2021_accidents_gu_bcn.csv,FALSE,2021-08-09,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S000480,9,Sant Andreu,Sant Andreu,Meridiana,2021,1,Gener,29,15,Divendres,Tarda,No és causa del vianant,0,2,0,2,3,2.183812718,41.433788125,2021_accidents_gu_bcn.csv,FALSE,2021-01-29,viernes,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S006967,9,Sant Andreu,Sant Andreu,Castellbell,2021,11,Novembre,30,14,Dimarts,Tarda,No és causa del vianant,0,1,0,1,2,2.185820192,41.433259189,2021_accidents_gu_bcn.csv,FALSE,2021-11-30,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S001303,9,Sant Andreu,Sant Andreu,Fabra i Puig,2021,3,Març,14,22,Diumenge,Nit,No és causa del vianant,0,2,0,2,2,2.184449374,41.430044542,2021_accidents_gu_bcn.csv,FALSE,2021-03-14,domingo,Fin de semana,Noche (18-24h),2,Leve,TRUE
2021S001817,9,Sant Andreu,la Trinitat Vella,Bàrcino,2021,4,Abril,9,15,Divendres,Tarda,No és causa del vianant,0,2,0,2,2,2.194604048,41.453348212,2021_accidents_gu_bcn.csv,FALSE,2021-04-09,viernes,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S004163,9,Sant Andreu,la Trinitat Vella,Bàrcino,2021,7,Juliol,23,21,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.193038571,41.449523683,2021_accidents_gu_bcn.csv,FALSE,2021-07-23,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S003132,9,Sant Andreu,Sant Andreu,Camil Fabra,2021,6,Juny,10,18,Dijous,Tarda,No és causa del vianant,0,1,0,1,1,2.187167165,41.429976479,2021_accidents_gu_bcn.csv,FALSE,2021-06-10,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2021S004122,9,Sant Andreu,Sant Andreu,Camil Fabra,2021,7,Juliol,22,8,Dijous,Matí,No és causa del vianant,0,0,0,0,1,2.187246481,41.429460641,2021_accidents_gu_bcn.csv,FALSE,2021-07-22,jueves,Laborable,Manana (06-12h),0,Leve,FALSE
2021S007565,9,Sant Andreu,la Trinitat Vella,B-20 (Llobregat),2021,12,Desembre,26,13,Diumenge,Matí,No és causa del vianant,0,0,0,0,2,2.193580695,41.448930739,2021_accidents_gu_bcn.csv,FALSE,2021-12-26,domingo,Fin de semana,Tarde (12-18h),0,Leve,FALSE
2021S004919,9,Sant Andreu,el Bon Pastor,Potosí,2021,9,Setembre,7,16,Dimarts,Tarda,No és causa del vianant,0,1,0,1,2,2.200767227,41.442804179,2021_accidents_gu_bcn.csv,FALSE,2021-09-07,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S005227,9,Sant Andreu,Baró de Viver,B-10 (Llobregat),2021,9,Setembre,20,12,Dilluns,Matí,No és causa del vianant,0,2,0,2,4,2.200907985,41.448723046,2021_accidents_gu_bcn.csv,FALSE,2021-09-20,lunes,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S007500,9,Sant Andreu,Baró de Viver,B-10 (Llobregat),2021,12,Desembre,23,3,Dijous,Nit,No és causa del vianant,0,0,0,0,1,2.200907985,41.448723046,2021_accidents_gu_bcn.csv,FALSE,2021-12-23,jueves,Laborable,Madrugada (00-06h),0,Leve,FALSE
2021S002797,9,Sant Andreu,el Bon Pastor,Arbeca,2021,5,Maig,27,20,Dijous,Tarda,No és causa del vianant,0,1,0,1,2,2.207956043,41.439392745,2021_accidents_gu_bcn.csv,FALSE,2021-05-27,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2021S003032,9,Sant Andreu,el Bon Pastor,B-10 (Besòs),2021,6,Juny,7,7,Dilluns,Matí,No és causa del vianant,0,1,0,1,3,2.204275393,41.445332369,2021_accidents_gu_bcn.csv,FALSE,2021-06-07,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S007194,9,Sant Andreu,el Bon Pastor,Sant Adrià,2021,12,Desembre,11,15,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.195224034,41.435611127,2021_accidents_gu_bcn.csv,FALSE,2021-12-11,sábado,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S003040,9,Sant Andreu,el Bon Pastor,Guayaquil,2021,6,Juny,7,12,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.204399497,41.444972569,2021_accidents_gu_bcn.csv,FALSE,2021-06-07,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S003608,9,Sant Andreu,el Bon Pastor,Tucumán,2021,6,Juny,30,16,Dimecres,Tarda,No és causa del vianant,0,1,0,1,1,2.202218269,41.446280578,2021_accidents_gu_bcn.csv,FALSE,2021-06-30,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S002745,9,Sant Andreu,el Bon Pastor,Guayaquil,2021,5,Maig,25,15,Dimarts,Tarda,No és causa del vianant,0,0,0,0,2,2.203968807,41.445469955,2021_accidents_gu_bcn.csv,FALSE,2021-05-25,martes,Laborable,Tarde (12-18h),0,Leve,FALSE
2021S006126,9,Sant Andreu,Baró de Viver,Santa Coloma,2021,10,Octubre,29,11,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.200140503,41.44846686,2021_accidents_gu_bcn.csv,FALSE,2021-10-29,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S007088,9,Sant Andreu,el Bon Pastor,São Paulo,2021,12,Desembre,6,16,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.196125659,41.438894968,2021_accidents_gu_bcn.csv,FALSE,2021-12-06,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S004177,9,Sant Andreu,la Trinitat Vella,Turó de la Trinitat,2021,7,Juliol,24,15,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.189935609,41.448970453,2021_accidents_gu_bcn.csv,FALSE,2021-07-24,sábado,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S006606,9,Sant Andreu,Baró de Viver,B-10 (Llobregat),2021,11,Novembre,17,21,Dimecres,Tarda,No és causa del vianant,0,1,0,1,2,2.201703135,41.448177217,2021_accidents_gu_bcn.csv,FALSE,2021-11-17,miércoles,Laborable,Noche (18-24h),1,Leve,TRUE
2021S005108,9,Sant Andreu,el Bon Pastor,Caracas,2021,9,Setembre,15,14,Dimecres,Tarda,No és causa del vianant,0,1,0,1,2,2.203025209,41.442857843,2021_accidents_gu_bcn.csv,FALSE,2021-09-15,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S005308,9,Sant Andreu,la Trinitat Vella,Favència,2021,9,Setembre,23,20,Dijous,Tarda,No és causa del vianant,0,1,0,1,2,2.190060401,41.447242444,2021_accidents_gu_bcn.csv,FALSE,2021-09-23,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2021S005886,9,Sant Andreu,el Bon Pastor,Lima,2021,10,Octubre,20,8,Dimecres,Matí,No és causa del vianant,0,1,0,1,2,2.205666414,41.439372017,2021_accidents_gu_bcn.csv,FALSE,2021-10-20,miércoles,Laborable,Manana (06-12h),1,Leve,TRUE
2021S001860,8,Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig,2021,4,Abril,11,11,Diumenge,Matí,No és causa del vianant,0,1,0,1,1,2.173684201,41.43020297,2021_accidents_gu_bcn.csv,FALSE,2021-04-11,domingo,Fin de semana,Manana (06-12h),1,Leve,TRUE
2021S004536,8,Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig,2021,8,Agost,14,8,Dissabte,Matí,No és causa del vianant,0,1,0,1,2,2.172699844,41.430218329,2021_accidents_gu_bcn.csv,FALSE,2021-08-14,sábado,Fin de semana,Manana (06-12h),1,Leve,TRUE
2021S006751,8,Nou Barris,Vilapicina i la Torre Llobeta,Subirats,2021,11,Novembre,23,15,Dimarts,Tarda,No és causa del vianant,0,0,0,0,1,2.174406796,41.426700017,2021_accidents_gu_bcn.csv,FALSE,2021-11-23,martes,Laborable,Tarde (12-18h),0,Leve,FALSE
2021S001758,8,Nou Barris,Vilapicina i la Torre Llobeta,Escòcia,2021,4,Abril,7,12,Dimecres,Matí,No és causa del vianant,0,1,0,1,2,2.183488884,41.428756243,2021_accidents_gu_bcn.csv,FALSE,2021-04-07,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S004247,8,Nou Barris,Vilapicina i la Torre Llobeta,Escòcia,2021,7,Juliol,26,11,Dilluns,Matí,No és causa del vianant,0,1,0,1,1,2.179485311,41.428574564,2021_accidents_gu_bcn.csv,FALSE,2021-07-26,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S001228,8,Nou Barris,Porta,Alcúdia,2021,3,Març,10,21,Dimecres,Tarda,No és causa del vianant,0,1,0,1,1,2.175774943,41.43761857,2021_accidents_gu_bcn.csv,FALSE,2021-03-10,miércoles,Laborable,Noche (18-24h),1,Leve,TRUE
2021S004826,8,Nou Barris,Porta,Verdum,2021,9,Setembre,2,11,Dijous,Matí,No és causa del vianant,0,1,0,1,2,2.172808466,41.436081521,2021_accidents_gu_bcn.csv,FALSE,2021-09-02,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2021S004086,8,Nou Barris,Porta,Rio de Janeiro,2021,7,Juliol,20,17,Dimarts,Tarda,No és causa del vianant,0,1,0,1,2,2.180512838,41.437702743,2021_accidents_gu_bcn.csv,FALSE,2021-07-20,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S004546,8,Nou Barris,el Turó de la Peira,Nil,2021,8,Agost,14,23,Dissabte,Nit,No és causa del vianant,0,1,0,1,2,2.172128313,41.434850268,2021_accidents_gu_bcn.csv,FALSE,2021-08-14,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2021S001968,8,Nou Barris,Vilapicina i la Torre Llobeta,Cartellà,2021,4,Abril,16,14,Divendres,Tarda,Desobeir el senyal del semàfor,0,0,1,1,1,2.172058729,41.427943751,2021_accidents_gu_bcn.csv,TRUE,2021-04-16,viernes,Laborable,Tarde (12-18h),1,Grave,TRUE
2021S000054,8,Nou Barris,Porta,Rosselló i Porcel,2021,1,Gener,5,10,Dimarts,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,2.180860179,41.437009029,2021_accidents_gu_bcn.csv,TRUE,2021-01-05,martes,Laborable,Manana (06-12h),2,Leve,TRUE
2021S002980,8,Nou Barris,Porta,Valldaura,2021,6,Juny,4,19,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.181954522,41.439168419,2021_accidents_gu_bcn.csv,FALSE,2021-06-04,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S004824,8,Nou Barris,Porta,Pintor Alsamora,2021,9,Setembre,2,8,Dijous,Matí,No és causa del vianant,0,1,0,1,2,2.182350857,41.434204796,2021_accidents_gu_bcn.csv,FALSE,2021-09-02,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2021S001883,8,Nou Barris,Vilapicina i la Torre Llobeta,Arnau d'Oms,2021,4,Abril,12,19,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.177132393,41.428829708,2021_accidents_gu_bcn.csv,FALSE,2021-04-12,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S005501,8,Nou Barris,Porta,Rio de Janeiro,2021,10,Octubre,2,20,Dissabte,Tarda,No és causa del vianant,0,2,0,2,2,2.182371801,41.430472614,2021_accidents_gu_bcn.csv,FALSE,2021-10-02,sábado,Fin de semana,Noche (18-24h),2,Leve,TRUE
2021S000216,NA,NA,NA,Desconegut,2021,1,Gener,15,8,Divendres,Matí,No és causa del vianant,0,1,0,1,2,NA,NA,2021_accidents_gu_bcn.csv,FALSE,2021-01-15,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S004674,NA,NA,NA,Desconegut,2021,8,Agost,24,8,Dimarts,Matí,No és causa del vianant,0,1,0,1,2,NA,NA,2021_accidents_gu_bcn.csv,FALSE,2021-08-24,martes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S001781,10,Sant Martí,el Camp de l'Arpa del Clot,Trinxant,2021,4,Abril,8,14,Dijous,Tarda,No és causa del vianant,0,1,0,1,2,2.184940995,41.415106696,2021_accidents_gu_bcn.csv,FALSE,2021-04-08,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S002034,10,Sant Martí,el Camp de l'Arpa del Clot,Meridiana,2021,4,Abril,19,15,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.18658299,41.413430935,2021_accidents_gu_bcn.csv,FALSE,2021-04-19,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S002303,10,Sant Martí,el Camp de l'Arpa del Clot,Nació,2021,5,Maig,4,15,Dimarts,Tarda,No és causa del vianant,0,0,0,0,1,2.185047681,41.413175255,2021_accidents_gu_bcn.csv,FALSE,2021-05-04,martes,Laborable,Tarde (12-18h),0,Leve,FALSE
2021S007553,10,Sant Martí,el Camp de l'Arpa del Clot,Las Navas de Tolosa,2021,12,Desembre,24,19,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.186565677,41.415395705,2021_accidents_gu_bcn.csv,FALSE,2021-12-24,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S005432,10,Sant Martí,el Camp de l'Arpa del Clot,Trinxant,2021,9,Setembre,25,20,Dissabte,Tarda,No és causa del vianant,0,1,0,1,1,2.183916143,41.415689877,2021_accidents_gu_bcn.csv,FALSE,2021-09-25,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2021S006069,10,Sant Martí,el Camp de l'Arpa del Clot,Trinxant,2021,10,Octubre,27,12,Dimecres,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,2.183223498,41.416517347,2021_accidents_gu_bcn.csv,TRUE,2021-10-27,miércoles,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S004271,10,Sant Martí,el Camp de l'Arpa del Clot,Freser,2021,7,Juliol,29,11,Dijous,Matí,No és causa del vianant,0,1,0,1,2,2.183137478,41.416649958,2021_accidents_gu_bcn.csv,FALSE,2021-07-29,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2021S004222,10,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret,2021,7,Juliol,27,11,Dimarts,Matí,No és causa del vianant,0,1,0,1,1,2.177313074,41.413289773,2021_accidents_gu_bcn.csv,FALSE,2021-07-27,martes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S000057,10,Sant Martí,el Camp de l'Arpa del Clot,Maragall,2021,1,Gener,5,12,Dimarts,Matí,No és causa del vianant,0,2,0,2,2,2.180720387,41.415723569,2021_accidents_gu_bcn.csv,FALSE,2021-01-05,martes,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S005246,10,Sant Martí,el Camp de l'Arpa del Clot,Indústria,2021,9,Setembre,21,6,Dimarts,Matí,No és causa del vianant,0,1,0,1,2,2.179879963,41.414044086,2021_accidents_gu_bcn.csv,FALSE,2021-09-21,martes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S001791,10,Sant Martí,el Camp de l'Arpa del Clot,Indústria,2021,4,Abril,8,18,Dijous,Tarda,No és causa del vianant,0,1,0,1,1,2.177548957,41.411805042,2021_accidents_gu_bcn.csv,FALSE,2021-04-08,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2021S007546,10,Sant Martí,el Camp de l'Arpa del Clot,Independència,2021,12,Desembre,24,20,Divendres,Tarda,No és causa del vianant,0,0,0,0,1,2.177940602,41.411793247,2021_accidents_gu_bcn.csv,FALSE,2021-12-24,viernes,Laborable,Noche (18-24h),0,Leve,FALSE
2021S006361,10,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret,2021,11,Novembre,8,7,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.176322631,41.41254678,2021_accidents_gu_bcn.csv,FALSE,2021-11-08,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S005900,10,Sant Martí,el Camp de l'Arpa del Clot,Provença,2021,10,Octubre,20,17,Dimecres,Tarda,No és causa del vianant,0,0,0,0,1,2.182282058,41.410040677,2021_accidents_gu_bcn.csv,FALSE,2021-10-20,miércoles,Laborable,Tarde (12-18h),0,Leve,FALSE
2021S005641,10,Sant Martí,el Camp de l'Arpa del Clot,Freser,2021,10,Octubre,8,14,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.179185544,41.40998739,2021_accidents_gu_bcn.csv,FALSE,2021-10-08,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S005653,10,Sant Martí,el Camp de l'Arpa del Clot,Freser,2021,10,Octubre,9,0,Dissabte,Nit,No és causa del vianant,0,1,0,1,2,2.179512813,41.4104319,2021_accidents_gu_bcn.csv,FALSE,2021-10-09,sábado,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2021S005162,10,Sant Martí,el Camp de l'Arpa del Clot,Independència,2021,9,Setembre,17,19,Divendres,Tarda,No és causa del vianant,0,2,0,2,1,2.179483803,41.410617067,2021_accidents_gu_bcn.csv,FALSE,2021-09-17,viernes,Laborable,Noche (18-24h),2,Leve,TRUE
2021S004340,10,Sant Martí,el Camp de l'Arpa del Clot,Mallorca,2021,8,Agost,2,11,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.181771972,41.408392196,2021_accidents_gu_bcn.csv,FALSE,2021-08-02,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S003984,10,Sant Martí,el Camp de l'Arpa del Clot,Mallorca,2021,7,Juliol,16,10,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.181413194,41.407817039,2021_accidents_gu_bcn.csv,FALSE,2021-07-16,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S006794,10,Sant Martí,el Camp de l'Arpa del Clot,Mallorca,2021,11,Novembre,25,15,Dijous,Tarda,No és causa del vianant,0,1,0,1,1,2.182122342,41.408378471,2021_accidents_gu_bcn.csv,FALSE,2021-11-25,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S002454,10,Sant Martí,el Camp de l'Arpa del Clot,València,2021,5,Maig,10,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.185746954,41.409673406,2021_accidents_gu_bcn.csv,FALSE,2021-05-10,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2021S005968,10,Sant Martí,el Camp de l'Arpa del Clot,València,2021,10,Octubre,23,6,Dissabte,Matí,No és causa del vianant,0,1,0,1,2,2.186238981,41.41004439,2021_accidents_gu_bcn.csv,FALSE,2021-10-23,sábado,Fin de semana,Manana (06-12h),1,Leve,TRUE
2021S001803,10,Sant Martí,Sant Martí de Provençals,Guipúscoa,2021,4,Abril,9,9,Divendres,Matí,No és causa del vianant,0,1,0,1,1,2.196376473,41.415414964,2021_accidents_gu_bcn.csv,FALSE,2021-04-09,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S006704,10,Sant Martí,Sant Martí de Provençals,Provençals,2021,11,Novembre,21,16,Diumenge,Tarda,No és causa del vianant,0,1,0,1,2,2.196853367,41.416489012,2021_accidents_gu_bcn.csv,FALSE,2021-11-21,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2021S002527,10,Sant Martí,el Clot,Aragó,2021,5,Maig,14,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.184889383,41.407034627,2021_accidents_gu_bcn.csv,FALSE,2021-05-14,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S007104,10,Sant Martí,el Clot,Independència,2021,12,Desembre,7,13,Dimarts,Matí,No és causa del vianant,0,2,0,2,2,2.18535997,41.406121084,2021_accidents_gu_bcn.csv,FALSE,2021-12-07,martes,Laborable,Tarde (12-18h),2,Leve,TRUE
2021S007540,10,Sant Martí,el Clot,Corts Catalanes,2021,12,Desembre,24,14,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.188075527,41.404613493,2021_accidents_gu_bcn.csv,FALSE,2021-12-24,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S003163,10,Sant Martí,el Clot,Corts Catalanes,2021,6,Juny,12,2,Dissabte,Nit,No és causa del vianant,0,1,0,1,2,2.188075527,41.404613493,2021_accidents_gu_bcn.csv,FALSE,2021-06-12,sábado,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2021S000792,10,Sant Martí,el Clot,Corts Catalanes,2021,2,Febrer,15,13,Dilluns,Matí,No és causa del vianant,0,3,0,3,2,2.188075527,41.404613493,2021_accidents_gu_bcn.csv,FALSE,2021-02-15,lunes,Laborable,Tarde (12-18h),3,Leve,TRUE
2021S007147,10,Sant Martí,Sant Martí de Provençals,Bac de Roda,2021,12,Desembre,9,14,Dijous,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,2.195380596,41.413830979,2021_accidents_gu_bcn.csv,TRUE,2021-12-09,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2021S001322,10,Sant Martí,Sant Martí de Provençals,Provençals,2021,3,Març,15,18,Dilluns,Tarda,No és causa del vianant,0,2,0,2,2,2.196137334,41.417061575,2021_accidents_gu_bcn.csv,FALSE,2021-03-15,lunes,Laborable,Noche (18-24h),2,Leve,TRUE
2021S004517,10,Sant Martí,el Clot,Meridiana,2021,8,Agost,13,7,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.187176597,41.404880528,2021_accidents_gu_bcn.csv,FALSE,2021-08-13,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2021S003200,10,Sant Martí,el Clot,Meridiana,2021,6,Juny,13,15,Diumenge,Tarda,No és causa del vianant,0,2,0,2,2,2.186570493,41.404805359,2021_accidents_gu_bcn.csv,FALSE,2021-06-13,domingo,Fin de semana,Tarde (12-18h),2,Leve,TRUE
